movie_id,title,avg_rating,num_ratings
1591,Spawn (1997),2.63,234
5891,I Spit on Your Grave (Day of the Woman) (1978),2.63,36
3937,Runaway (1984),2.63,36
3786,But I'm a Cheerleader (1999),2.63,36
93831,American Reunion (American Pie 4) (2012),2.63,36
2807,Universal Soldier: The Return (1999),2.63,36
109483,That Awkward Moment (2014),2.63,36
70336,G.I. Joe: The Rise of Cobra (2009),2.63,72
80126,"American, The (2010)",2.63,36
7155,Calendar Girls (2003),2.63,72
1860,Character (Karakter) (1997),2.63,36
6643,Tokyo Story (Tôkyô monogatari) (1953),2.63,36
6541,"League of Extraordinary Gentlemen, The (a.k.a. LXG) (2003)",2.63,288
2794,European Vacation (aka National Lampoon's European Vacation) (1985),2.63,135
2014,Freaky Friday (1977),2.63,72
4132,Mannequin (1987),2.63,72
1438,Dante's Peak (1997),2.63,216
160954,Nerve (2016),2.63,36
36401,"Brothers Grimm, The (2005)",2.63,180
4898,Novocaine (2001),2.63,36
1327,"Amityville Horror, The (1979)",2.63,135
1388,Jaws 2 (1978),2.62,153
111364,Godzilla (2014),2.62,117
72378,2012 (2009),2.62,189
7318,"Passion of the Christ, The (2004)",2.62,117
2860,Blue Streak (1999),2.61,81
3999,Vertical Limit (2000),2.61,126
1911,Dr. Dolittle (1998),2.61,288
2034,"Black Hole, The (1979)",2.61,81
69644,Ice Age: Dawn of the Dinosaurs (2009),2.61,126
5943,Maid in Manhattan (2002),2.61,171
6383,"2 Fast 2 Furious (Fast and the Furious 2, The) (2003)",2.61,171
2356,Celebrity (1998),2.6,45
619,Ed (1996),2.6,45
156609,Neighbors 2: Sorority Rising (2016),2.6,45
1007,"Apple Dumpling Gang, The (1975)",2.6,90
258,"Kid in King Arthur's Court, A (1995)",2.6,90
1468,Booty Call (1997),2.6,45
4735,Ghosts of Mars (2001),2.6,45
7115,Deep Red (Profondo rosso) (1975),2.6,45
112788,Sex Tape (2014),2.6,45
1582,Wild America (1997),2.6,45
39449,Prime (2005),2.6,45
91094,"Muppets, The (2011)",2.6,90
5080,Slackers (2002),2.6,45
5480,Stuart Little 2 (2002),2.6,45
3784,"Kid, The (2000)",2.59,99
45501,"Break-Up, The (2006)",2.59,99
234,Exit to Eden (1994),2.59,153
2796,Funny Farm (1988),2.59,99
2306,Holy Man (1998),2.58,54
1977,Friday the 13th Part IV: The Final Chapter (1984),2.58,54
135137,Pixels (2015),2.58,54
4639,America's Sweethearts (2001),2.58,162
45221,Stick It (2006),2.58,54
56801,AVPR: Aliens vs. Predator - Requiem (2007),2.58,54
27772,Ju-on: The Grudge (2002),2.58,54
2042,D2: The Mighty Ducks (1994),2.58,54
53464,Fantastic Four: Rise of the Silver Surfer (2007),2.58,180
472,I'll Do Anything (1994),2.58,54
4974,Not Another Teen Movie (2001),2.57,126
42725,Grandma's Boy (2006),2.57,63
2606,Idle Hands (1999),2.57,135
7367,"Ladykillers, The (2004)",2.57,126
704,"Quest, The (1996)",2.57,63
97836,Here Comes the Boom (2012),2.57,63
2906,Random Hearts (1999),2.57,63
4109,Flowers in the Attic (1987),2.57,63
1855,Krippendorf's Tribe (1998),2.57,63
436,Color of Night (1994),2.57,63
710,Celtic Pride (1996),2.56,72
4133,Masters of the Universe (1987),2.56,72
1858,Mr. Nice Guy (Yat goh ho yan) (1997),2.56,72
5900,Analyze That (2002),2.56,72
55995,Beowulf (2007),2.56,72
6534,Hulk (2003),2.56,297
5309,Three Men and a Little Lady (1990),2.56,72
2473,Soul Man (1986),2.56,72
3004,"Bachelor, The (1999)",2.55,99
1091,Weekend at Bernie's (1989),2.55,189
3388,Harry and the Hendersons (1987),2.55,99
44,Mortal Kombat (1995),2.54,414
53993,Evan Almighty (2007),2.54,117
842,Tales from the Crypt Presents: Bordello of Blood (1996),2.54,108
427,Boxing Helena (1993),2.54,108
65,Bio-Dome (1996),2.53,279
415,Another Stakeout (1993),2.53,144
743,Spy Hard (1996),2.52,261
2953,Home Alone 2: Lost in New York (1992),2.52,279
2365,King Kong vs. Godzilla (Kingukongu tai Gojira) (1962),2.5,18
8199,Ugetsu (Ugetsu monogatari) (1953),2.5,18
94478,Dark Shadows (2012),2.5,54
5665,Knockaround Guys (2002),2.5,45
4053,Double Take (2001),2.5,18
4527,"Night in the Life of Jimmy Reardon, A (1988)",2.5,18
5784,Ghost Ship (2002),2.5,81
106873,Evangelion: 3.0 You Can (Not) Redo (2012),2.5,27
94266,"Five-Year Engagement, The (2012)",2.5,36
5462,"Crocodile Hunter: Collision Course, The (2002)",2.5,18
104303,Jobs (2013),2.5,27
8959,Birth (2004),2.5,27
4733,"Curse of the Jade Scorpion, The (2001)",2.5,27
1978,Friday the 13th Part V: A New Beginning (1985),2.5,18
48593,Man of the Year (2006),2.5,27
167370,Assassin's Creed (2016),2.5,18
145839,Concussion (2015),2.5,27
52950,Day Watch (Dnevnoy dozor) (2006),2.5,18
148172,The 5th Wave (2016),2.5,18
3391,Who's That Girl? (1987),2.5,18
4012,Punchline (1988),2.5,36
36276,Hidden (a.k.a. Cache) (Caché) (2005),2.5,18
5099,Heidi (1937),2.5,36
5486,Who Is Cletis Tout? (2001),2.5,18
2260,Wisdom (1986),2.5,18
3906,Under Suspicion (2000),2.5,18
1906,Mr. Jealousy (1997),2.5,18
97172,Frankenweenie (2012),2.5,18
4397,Cannonball Run II (1984),2.5,18
2103,Tall Tale (1995),2.5,27
49389,The Great Train Robbery (1903),2.5,18
51937,"Hills Have Eyes II, The (2007)",2.5,18
1975,Friday the 13th Part 2 (1981),2.5,63
5668,White Oleander (2002),2.5,36
7564,Kwaidan (Kaidan) (1964),2.5,18
5214,"Oh, God! (1977)",2.5,36
2625,Black Mask (Hak hap) (1996),2.5,18
87444,Elektra Luxx (2010),2.5,18
2468,Jumpin' Jack Flash (1986),2.5,135
2382,Police Academy 5: Assignment: Miami Beach (1988),2.5,45
155820,Keanu (2016),2.5,18
1770,B. Monkey (1998),2.5,18
118,If Lucy Fell (1996),2.5,18
6012,"Guy Thing, A (2003)",2.5,36
57532,Meet the Spartans (2008),2.5,27
1987,Prom Night (1980),2.5,18
2902,Psycho II (1983),2.5,36
8526,Around the World in 80 Days (2004),2.5,27
6116,"Pirate Movie, The (1982)",2.5,18
3837,Phantasm II (1988),2.5,27
8610,All of Me (1984),2.5,18
118700,Selma (2014),2.5,18
1649,"Fast, Cheap & Out of Control (1997)",2.5,27
393,Street Fighter (1994),2.5,90
3587,Inferno (1980),2.5,18
5636,Welcome to Collinwood (2002),2.5,18
5033,"Russia House, The (1990)",2.5,18
101577,"Host, The (2013)",2.5,36
6220,Willard (2003),2.5,36
6720,Kuffs (1992),2.5,18
5170,All About the Benjamins (2002),2.5,18
3946,Get Carter (2000),2.5,45
4276,Lost in America (1985),2.5,18
2629,"Love Letter, The (1999)",2.5,18
69606,Ghosts of Girlfriends Past (2009),2.5,27
74851,From Paris with Love (2010),2.5,18
6014,National Security (2003),2.5,45
996,Last Man Standing (1996),2.5,117
3370,Betrayed (1988),2.5,18
48518,"Texas Chainsaw Massacre: The Beginning, The (2006)",2.5,18
4317,Love Potion #9 (1992),2.5,27
50800,"Messengers, The (2007)",2.5,18
3979,Little Nicky (2000),2.5,216
7102,Dragnet (1987),2.5,36
5621,"Tuxedo, The (2002)",2.5,90
5363,"New Guy, The (2002)",2.5,81
5843,Toy Soldiers (1991),2.5,36
2903,Psycho III (1986),2.5,18
2377,Lifeforce (1985),2.5,45
2267,Mortal Thoughts (1991),2.5,18
84847,Emma (2009),2.5,18
105731,Carrie (2013),2.5,18
6324,It Runs in the Family (2003),2.5,18
8870,"Forgotten, The (2004)",2.5,45
5609,Ballistic: Ecks vs. Sever (2002),2.5,18
6581,"Private Life of Sherlock Holmes, The (1970)",2.5,18
4893,When a Stranger Calls (1979),2.5,18
2088,Popeye (1980),2.5,162
148888,Zoolander 2 (2016),2.5,27
1170,Best of the Best 3: No Turning Back (1995),2.5,18
30894,White Noise (2005),2.5,72
99106,"Guilt Trip, The (2012)",2.5,27
5427,Caveman (1981),2.5,27
4822,Max Keeble's Big Move (2001),2.5,27
74154,When in Rome (2010),2.5,36
34334,Stealth (2005),2.5,45
6523,Mr. Baseball (1992),2.5,18
3051,Anywhere But Here (1999),2.5,27
2162,"NeverEnding Story II: The Next Chapter, The (1990)",2.5,72
1502,Kissed (1996),2.5,18
6810,Sleeping with the Enemy (1991),2.5,45
499,Mr. Wonderful (1993),2.5,18
50158,Stomp the Yard (2007),2.5,18
91079,Like Crazy (2011),2.5,18
487,Lightning Jack (1994),2.5,36
50005,Curse of the Golden Flower (Man cheng jin dai huang jin jia) (2006),2.5,27
7046,"Witches of Eastwick, The (1987)",2.5,99
7449,Godsend (2004),2.5,18
379,Timecop (1994),2.5,189
5397,Monkey Business (1952),2.5,18
52283,"Reaping, The (2007)",2.5,27
4031,All the Pretty Horses (2000),2.5,18
130450,Pan (2015),2.5,27
1312,Female Perversions (1996),2.5,18
184471,Tomb Raider (2018),2.5,36
3912,Beautiful (2000),2.5,18
6313,Sibling Rivalry (1990),2.5,18
4622,Loverboy (1989),2.5,18
612,"Pallbearer, The (1996)",2.5,54
2166,Return to Paradise (1998),2.5,36
1598,Desperate Measures (1998),2.5,36
2354,"Rugrats Movie, The (1998)",2.5,63
4466,Above the Law (1988),2.5,18
79224,"Karate Kid, The (2010)",2.5,72
132046,Tomorrowland (2015),2.5,63
4268,Town & Country (2001),2.5,18
8815,Exorcist: The Beginning (2004),2.5,27
74532,Cop Out (2010),2.5,45
60514,Journey to the Center of the Earth (2008),2.5,45
91660,"Darkest Hour, The (2011)",2.5,18
416,Bad Girls (1994),2.5,72
122898,Justice League (2017),2.5,54
6811,PCU (1994),2.5,45
2534,Avalanche (1978),2.5,27
2540,"Corruptor, The (1999)",2.5,27
4063,Prelude to a Kiss (1992),2.5,36
4578,Chances Are (1989),2.5,18
2098,Son of Flubber (1963),2.5,18
111663,Zombeavers (2014),2.5,18
66,Lawnmower Man 2: Beyond Cyberspace (1996),2.5,81
6022,American Me (1992),2.5,27
1415,"Thieves (Voleurs, Les) (1996)",2.5,18
4744,Jeepers Creepers (2001),2.5,63
6958,"Haunted Mansion, The (2003)",2.5,90
4534,Return to Snowy River (a.k.a. The Man From Snowy River II) (1988),2.5,18
3898,Bait (2000),2.5,18
61401,"Spirit, The (2008)",2.5,18
5076,"Adventures of Huck Finn, The (1993)",2.5,27
54734,Sydney White (2007),2.5,18
946,To Be or Not to Be (1942),2.5,27
2523,Rollercoaster (1977),2.5,18
5803,I Spy (2002),2.5,63
896,Wild Reeds (Les roseaux sauvages) (1994),2.5,18
136018,Black Mass (2015),2.5,27
2900,Monkey Shines (1988),2.5,18
4141,Head Over Heels (2001),2.5,36
6169,"Black Stallion Returns, The (1983)",2.5,18
120799,Terminator Genisys (2015),2.5,81
2256,Parasite (1982),2.5,18
89087,Colombiana (2011),2.5,54
2044,"Devil and Max Devlin, The (1981)",2.5,18
6559,Little Giants (1994),2.5,36
37853,Into the Blue (2005),2.5,18
87,Dunston Checks In (1996),2.5,63
20,Money Train (1995),2.5,135
149354,Sisters (2015),2.5,63
122884,Insidious: Chapter 3 (2015),2.5,18
1919,Madeline (1998),2.5,45
4757,Rock Star (2001),2.5,27
1647,Playing God (1997),2.5,27
33499,Monster-in-Law (2005),2.5,36
325,National Lampoon's Senior Trip (1995),2.5,63
3497,Max Dugan Returns (1983),2.5,36
8978,Christmas with the Kranks (2004),2.5,18
4166,Series 7: The Contenders (2001),2.5,18
5297,"Cat's Meow, The (2002)",2.5,18
67186,"Haunting in Connecticut, The (2009)",2.5,18
3794,Chuck & Buck (2000),2.5,18
61250,"House Bunny, The (2008)",2.5,90
5136,Wendigo (2001),2.5,18
3929,"Bank Dick, The (1940)",2.5,18
352,Crooklyn (1994),2.5,18
71732,I Sell the Dead (2008),2.5,18
6157,Daredevil (2003),2.5,288
7305,Black Widow (1987),2.5,18
118702,Unbroken (2014),2.5,27
158956,Kill Command (2016),2.5,18
725,"Great White Hype, The (1996)",2.5,45
1003,Extreme Measures (1996),2.5,27
120637,Blackhat (2015),2.5,18
3563,"Crow: Salvation, The (2000)",2.5,27
1409,Michael (1996),2.5,207
5347,Deuces Wild (2002),2.5,18
885,Bogus (1996),2.5,18
4814,Don't Say a Word (2001),2.5,45
50445,"Hitcher, The (2007)",2.5,18
4782,Sidewalks of New York (2001),2.5,18
1342,Candyman (1992),2.5,99
2252,Hero (1992),2.5,45
55261,"Heartbreak Kid, The (2007)",2.5,72
250,Heavyweights (Heavy Weights) (1995),2.5,54
107702,Grudge Match (2013),2.5,18
5102,Rookie of the Year (1993),2.5,36
5796,Casino Royale (1967),2.5,45
105037,"To Do List, The (2013)",2.5,36
4293,Summer Rental (1985),2.5,36
3028,"Taming of the Shrew, The (1967)",2.5,18
94323,Think Like a Man (2012),2.5,18
4565,American Ninja (1985),2.5,18
83910,"Dilemma, The (2011)",2.5,18
7228,Cool World (1992),2.5,36
6625,Camp Nowhere (1994),2.5,36
96616,That's My Boy (2012),2.5,27
3042,Meatballs III (1987),2.5,18
64249,Shrek the Halls (2007),2.5,18
8808,"Princess Diaries 2: Royal Engagement, The (2004)",2.5,63
4599,Great Balls of Fire! (1989),2.5,18
1128,"Fog, The (1980)",2.5,45
1752,Hard Rain (1998),2.5,36
2428,"Faculty, The (1998)",2.48,207
2471,Crocodile Dundee II (1988),2.48,216
1431,Beverly Hills Ninja (1997),2.47,144
193,Showgirls (1995),2.47,315
4876,Thirteen Ghosts (a.k.a. Thir13en Ghosts) (2001),2.46,108
3316,Reindeer Games (2000),2.46,117
2379,Police Academy 2: Their First Assignment (1985),2.46,108
4558,Twins (1988),2.46,126
45666,Nacho Libre (2006),2.46,126
2950,"Blue Lagoon, The (1980)",2.46,126
2136,"Nutty Professor, The (1963)",2.46,126
1603,Mimic (1997),2.46,117
78772,"Twilight Saga: Eclipse, The (2010)",2.45,90
1831,Lost in Space (1998),2.45,261
2122,Children of the Corn (1984),2.45,99
544,Striking Distance (1993),2.44,72
32019,Be Cool (2005),2.44,72
6763,Duplex (2003),2.43,63
1863,Major League: Back to the Minors (1998),2.43,63
69526,Transformers: Revenge of the Fallen (2009),2.43,180
2995,House on Haunted Hill (1999),2.43,126
1971,"Nightmare on Elm Street 4: The Dream Master, A (1988)",2.43,63
2328,Vampires (1998),2.43,63
435,Coneheads (1993),2.42,567
155,Beyond Rangoon (1995),2.42,54
405,Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension) (1994),2.42,108
1018,That Darn Cat! (1965),2.42,54
191,"Scarlet Letter, The (1995)",2.42,54
611,Hellraiser: Bloodline (1996),2.42,54
4153,Down to Earth (2001),2.42,108
2787,Cat's Eye (1985),2.42,54
2092,"Return of Jafar, The (1994)",2.42,54
12,Dracula: Dead and Loving It (1995),2.42,171
3264,Buffy the Vampire Slayer (1992),2.42,234
3987,Bounce (2000),2.42,54
6294,Bulletproof Monk (2003),2.41,99
63992,Twilight (2008),2.41,198
762,Striptease (1996),2.41,369
59725,Sex and the City (2008),2.41,99
6535,"Legally Blonde 2: Red, White & Blonde (2003)",2.41,99
3824,Autumn in New York (2000),2.41,99
3243,Encino Man (1992),2.4,135
1043,To Gillian on Her 37th Birthday (1996),2.4,45
2170,Wrongfully Accused (1998),2.4,45
3553,Gossip (2000),2.4,45
3840,Pumpkinhead (1988),2.4,45
3130,Bonfire of the Vanities (1990),2.4,45
5874,Friday After Next (2002),2.4,45
2961,"Story of Us, The (1999)",2.4,45
169,Free Willy 2: The Adventure Home (1995),2.4,90
5220,Showtime (2002),2.4,90
2279,Urban Legend (1998),2.4,90
1554,"Pillow Book, The (1996)",2.4,45
102,Mr. Wrong (1996),2.4,45
73319,Leap Year (2010),2.4,45
519,RoboCop 3 (1993),2.4,189
1983,Halloween II (1981),2.4,45
455,Free Willy (1993),2.39,333
4621,Look Who's Talking (1989),2.39,162
7316,Confessions of a Teenage Drama Queen (2004),2.38,36
1592,Air Bud (1997),2.38,36
5410,Silent Running (1972),2.38,36
6039,"Woman in Red, The (1984)",2.38,36
2253,Toys (1992),2.38,180
85796,Hobo with a Shotgun (2011),2.38,36
1992,Child's Play 2 (1990),2.38,36
7026,Summer School (1987),2.38,36
4929,"Toy, The (1982)",2.38,36
6252,View from the Top (2003),2.38,36
6249,Boat Trip (2003),2.38,36
130576,Midnight Special (2015),2.38,36
2265,Nothing But Trouble (1991),2.38,36
518,"Road to Wellville, The (1994)",2.38,36
3031,Repossessed (1990),2.38,36
240,Hideaway (1995),2.38,36
85131,Battle: Los Angeles (2011),2.38,36
387,"Low Down Dirty Shame, A (1994)",2.38,36
3843,Sleepaway Camp (1983),2.38,36
49220,For Your Consideration (2006),2.38,36
5255,Sorority Boys (2002),2.38,36
6264,"Core, The (2003)",2.38,72
4808,"Vanishing, The (1993)",2.38,36
135567,Independence Day: Resurgence (2016),2.38,36
58839,Leatherheads (2008),2.38,36
4247,Joe Dirt (2001),2.38,189
6503,Charlie's Angels: Full Throttle (2003),2.37,243
502,"Next Karate Kid, The (1994)",2.37,135
61160,Star Wars: The Clone Wars (2008),2.36,63
4368,Dr. Dolittle 2 (2001),2.36,99
5128,Queen of the Damned (2002),2.36,99
74530,Percy Jackson & the Olympians: The Lightning Thief (2010),2.36,63
87520,Transformers: Dark of the Moon (2011),2.36,99
355,"Flintstones, The (1994)",2.36,378
4,Waiting to Exhale (1995),2.36,63
3394,Blind Date (1987),2.36,63
4040,Don't Tell Mom the Babysitter's Dead (1991),2.35,117
1969,"Nightmare on Elm Street 2: Freddy's Revenge, A (1985)",2.35,90
8907,Shark Tale (2004),2.35,117
3981,Red Planet (2000),2.35,117
87430,Green Lantern (2011),2.35,90
136864,Batman v Superman: Dawn of Justice (2016),2.34,144
5696,Urban Cowboy (1980),2.33,27
2806,Teaching Mrs. Tingle (1999),2.33,81
57951,Fool's Gold (2008),2.33,27
4476,Big Business (1988),2.33,27
54,"Big Green, The (1995)",2.33,27
108945,RoboCop (2014),2.33,54
55553,Black Sheep (2006),2.33,27
71520,"Invention of Lying, The (2009)",2.33,54
53974,License to Wed (2007),2.33,27
3064,Poison Ivy: New Seduction (1997),2.33,27
1599,Steel (1997),2.33,27
5523,"Adventures of Pluto Nash, The (2002)",2.33,27
61350,Babylon A.D. (2008),2.33,27
2347,"Pope of Greenwich Village, The (1984)",2.33,27
291,Poison Ivy II (1996),2.33,27
2051,Herbie Goes to Monte Carlo (1977),2.33,27
444,Even Cowgirls Get the Blues (1993),2.33,54
5048,Snow Dogs (2002),2.33,54
228,Destiny Turns on the Radio (1995),2.33,27
1606,Kull the Conqueror (1997),2.33,27
170875,The Fate of the Furious (2017),2.33,27
1601,Hoodlum (1997),2.33,27
74916,Greenberg (2010),2.33,27
809,Fled (1996),2.33,81
1021,Angels in the Outfield (1994),2.33,243
2102,Steamboat Willie (1928),2.33,27
6338,Daddy Day Care (2003),2.33,54
52712,"Invisible, The (2007)",2.33,27
6850,Leap of Faith (1992),2.33,27
2558,Forces of Nature (1999),2.33,81
32298,Guess Who (2005),2.33,27
3544,Shakes the Clown (1992),2.33,27
116977,Dumb and Dumber To (2014),2.33,27
2408,Cocoon: The Return (1988),2.33,81
49649,Eragon (2006),2.33,108
6558,Curly Sue (1991),2.33,27
217,"Babysitter, The (1995)",2.33,54
6582,Remo Williams: The Adventure Begins (1985),2.33,27
1791,Twilight (1998),2.33,27
688,Operation Dumbo Drop (1995),2.33,81
528,"Scout, The (1994)",2.33,27
6800,Cobra (1986),2.33,27
31427,Hide and Seek (2005),2.33,54
3206,Against All Odds (1984),2.33,27
6615,Freddy vs. Jason (2003),2.33,81
2385,Home Fries (1998),2.33,27
4636,"Punisher, The (1989)",2.33,27
103801,Drinking Buddies (2013),2.33,27
3392,She-Devil (1989),2.33,54
94018,Battleship (2012),2.33,27
414,"Air Up There, The (1994)",2.33,54
2038,"Cat from Outer Space, The (1978)",2.33,27
1351,Blood and Wine (Blood & Wine) (1996),2.33,27
8948,Alfie (2004),2.33,27
4520,License to Drive (1988),2.33,27
8835,Paparazzi (2004),2.33,27
3146,Deuce Bigalow: Male Gigolo (1999),2.32,153
2153,"Avengers, The (1998)",2.32,99
1806,Paulie (1998),2.31,72
3705,Bird on a Wire (1990),2.31,72
3054,Pokémon: The First Movie (1998),2.31,72
1461,Vegas Vacation (National Lampoon's Las Vegas Vacation) (1997),2.31,72
76175,Clash of the Titans (2010),2.31,117
3501,Murphy's Romance (1985),2.3,45
27839,"Ring Two, The (2005)",2.3,45
2380,Police Academy 3: Back in Training (1986),2.3,90
2793,"American Werewolf in Paris, An (1997)",2.3,90
8372,Garfield: The Movie (2004),2.3,45
3764,F/X2 (a.k.a. F/X 2 - The Deadly Art of Illusion) (1991),2.3,45
6702,Dickie Roberts: Former Child Star (2003),2.3,45
7117,Leprechaun (1993),2.3,45
8947,"Grudge, The (2004)",2.3,90
3286,Snow Day (2000),2.3,45
5804,"Santa Clause 2, The (2002)",2.3,45
1762,Deep Rising (1998),2.3,45
45662,"Omen, The (2006)",2.3,45
90890,Jack and Jill (2011),2.3,45
113378,"Giver, The (2014)",2.3,45
51575,Wild Hogs (2007),2.3,45
5313,The Scorpion King (2002),2.3,198
110730,Transcendence (2014),2.29,63
40339,Chicken Little (2005),2.29,63
5573,Stealing Harvard (2002),2.29,63
2169,Dead Man on Campus (1998),2.29,63
2815,Iron Eagle (1986),2.29,63
3826,Hollow Man (2000),2.29,351
6888,Scary Movie 3 (2003),2.28,180
2373,Red Sonja (1985),2.28,81
3821,Nutty Professor II: The Klumps (2000),2.28,144
2456,"Fly II, The (1989)",2.28,81
33836,Bewitched (2005),2.27,117
2827,"Astronaut's Wife, The (1999)",2.27,99
181,Mighty Morphin Power Rangers: The Movie (1995),2.26,153
108689,"I, Frankenstein (2014)",2.25,18
4619,Little Monsters (1989),2.25,18
109042,Knights of Badassdom (2013),2.25,18
2674,"Loss of Sexual Innocence, The (1999)",2.25,18
46337,Garfield: A Tail of Two Kitties (2006),2.25,18
1623,Wishmaster (1997),2.25,18
6140,Tenebre (1982),2.25,18
4608,"Innocent Man, An (1989)",2.25,18
26700,Nuns on the Run (1990),2.25,18
479,Judgment Night (1993),2.25,36
4092,Cherry 2000 (1987),2.25,18
3889,Highlander: Endgame (Highlander IV) (2000),2.25,54
3454,Whatever It Takes (2000),2.25,18
3990,Rugrats in Paris: The Movie (2000),2.25,36
4593,Family Business (1989),2.25,18
44972,Scary Movie 4 (2006),2.25,108
3511,Ready to Rumble (2000),2.25,54
1352,Albino Alligator (1996),2.25,18
72405,Bad Lieutenant: Port of Call New Orleans (2009),2.25,18
31445,Employee of the Month (2004),2.25,18
2642,Superman III (1983),2.25,198
4587,Earth Girls Are Easy (1988),2.25,72
84615,Cedar Rapids (2011),2.25,18
7369,Scooby-Doo 2: Monsters Unleashed (2004),2.25,36
8506,Fear X (2003),2.25,18
